subset_index,experiment_seed,perm_gen_seed,permutation_index,image_index,image_id,initial_dice,final_dice,iterations_used,reached_cutoff,commit_type,protocol,dice_cutoff,prompt_limit,context_size
0,23,26,3,1,39,0.7392066121101379,0.862125039100647,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,1
0,23,26,3,2,26,0.8685544729232788,0.8942850828170776,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,2
0,23,26,3,3,66,0.8270059823989868,0.8921108841896057,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,3
0,23,26,3,4,28,0.6746532320976257,0.862644374370575,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,4
0,23,26,3,5,8,0.823371171951294,0.87445467710495,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,5
0,23,26,3,6,36,0.8757658004760742,0.9043793082237244,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,6
0,23,26,3,7,25,0.8623459339141846,0.8986064195632935,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,7
0,23,26,3,8,30,0.8783953189849854,0.911643385887146,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,8
0,23,26,3,9,11,0.8874978423118591,0.9064873456954956,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,9
0,23,27,4,0,66,7.024648224218666e-12,0.8596458435058594,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,0
0,23,27,4,1,28,0.3137436807155609,0.8422835469245911,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,1
0,23,27,4,2,30,0.8508653044700623,0.9022048115730286,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,2
0,23,27,4,3,26,0.8086656928062439,0.889512836933136,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,3
0,23,27,4,4,39,0.8152525424957275,0.8643391728401184,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,4
0,23,27,4,5,36,0.8881065249443054,0.9031174778938292,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,5
0,23,27,4,6,20,0.8478738069534302,0.8915250897407532,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,6
0,23,27,4,7,25,0.8635485768318176,0.8909682631492615,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,7
0,23,27,4,8,11,0.8869256377220154,0.9043954610824584,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,8
0,23,27,4,9,8,0.8542312383651733,0.8806789517402649,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,9
0,23,28,5,0,39,6.8464435509785204e-12,0.7811892628669739,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,0
0,23,28,5,1,26,0.7681507468223572,0.893561840057373,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,1
0,23,28,5,2,25,0.8528732657432556,0.8951926231384277,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,2
0,23,28,5,3,11,0.8724687695503235,0.897591233253479,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,3
0,23,28,5,4,30,0.8784318566322327,0.907378911972046,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,4
0,23,28,5,5,36,0.8854514956474304,0.905943751335144,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,5
0,23,28,5,6,8,0.8527302742004395,0.8797195553779602,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,6
0,23,28,5,7,20,0.8505948185920715,0.8865147829055786,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,7
0,23,28,5,8,28,0.7426617741584778,0.86423259973526,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,8
0,23,28,5,9,66,0.8658261895179749,0.90239018201828,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,9
0,23,29,6,0,25,6.022466379762559e-12,0.8250634670257568,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,0
0,23,29,6,1,66,0.7971484661102295,0.8811482191085815,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,1
0,23,29,6,2,8,0.8257290124893188,0.8688823580741882,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,2
0,23,29,6,3,36,0.8779056668281555,0.8925768733024597,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,3
0,23,29,6,4,28,0.5446463823318481,0.8494866490364075,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,4
0,23,29,6,5,26,0.8736030459403992,0.9007786512374878,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,5
0,23,29,6,6,39,0.826459527015686,0.8570462465286255,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,6
0,23,29,6,7,20,0.8545734286308289,0.8858495950698853,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,7
0,23,29,6,8,11,0.8893625140190125,0.9041444659233092,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,8
0,23,29,6,9,30,0.8815703988075256,0.9086997509002686,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,9
0,23,30,7,0,8,7.29358240469935e-12,0.7893239259719849,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,0
0,23,30,7,1,36,0.8463268280029297,0.8827121257781982,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,1
0,23,30,7,2,26,0.6893307566642761,0.8869778513908386,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,2
0,23,30,7,3,25,0.8474733829498291,0.894959568977356,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,3
0,23,30,7,4,30,0.8828096985816956,0.9069387912750244,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,4
0,23,30,7,5,28,0.7206286787986755,0.8708887696266174,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,5
0,23,30,7,6,66,0.8598917126655579,0.9063556790351868,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,6
0,23,30,7,7,39,0.8321564197540283,0.8526535034179688,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,7
0,23,30,7,8,11,0.886930525302887,0.9076287746429444,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,8
0,23,30,7,9,20,0.853218138217926,0.8881873488426208,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,9
0,23,31,8,0,8,7.29358240469935e-12,0.8004624843597412,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,0
0,23,31,8,1,39,0.7746396660804749,0.8503447771072388,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,1
0,23,31,8,2,11,0.8299850225448608,0.9083179235458374,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,2
0,23,31,8,3,30,0.87618488073349,0.8981167078018188,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,3
0,23,31,8,4,20,0.8431970477104187,0.8857789635658264,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,4
0,23,31,8,5,36,0.8911136984825134,0.904377281665802,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,5
0,23,31,8,6,26,0.8620107769966125,0.8992840647697449,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,6
0,23,31,8,7,28,0.7409515380859375,0.8697111010551453,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,7
0,23,31,8,8,25,0.8639049530029297,0.8955854177474976,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,8
0,23,31,8,9,66,0.8658261895179749,0.9009047746658324,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,9
0,23,32,9,0,26,6.855346151857233e-12,0.8636009693145752,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,0
0,23,32,9,1,30,0.8609163761138916,0.8928239345550537,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,1
0,23,32,9,2,8,0.8391635417938232,0.8850719928741455,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,2
0,23,32,9,3,28,0.7013546228408813,0.8669962286949158,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,3
0,23,32,9,4,11,0.8757840394973755,0.8959592580795288,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,4
0,23,32,9,5,39,0.8281251192092896,0.8660372495651245,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,5
0,23,32,9,6,36,0.8896898031234741,0.9073153734207152,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,6
0,23,32,9,7,20,0.8468003869056702,0.8930956721305847,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,7
0,23,32,9,8,66,0.8560822010040283,0.9032736420631408,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,8
0,23,32,9,9,25,0.8627682328224182,0.888936460018158,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,9
0,23,33,10,0,28,7.642353763714915e-12,0.7907858490943909,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,0
0,23,33,10,1,36,0.8666209578514099,0.8772408962249756,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,1
0,23,33,10,2,66,0.8443796038627625,0.9036180377006532,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,2
0,23,33,10,3,30,0.8588427305221558,0.9109513759613036,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,3
0,23,33,10,4,11,0.8691431283950806,0.9058325290679932,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,4
0,23,33,10,5,25,0.8209426999092102,0.8913555145263672,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,5
0,23,33,10,6,26,0.8709244728088379,0.8979128003120422,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,6
0,23,33,10,7,39,0.8293144106864929,0.8636295795440674,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,7
0,23,33,10,8,20,0.8534760475158691,0.8893799185752869,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,8
0,23,33,10,9,8,0.8542312383651733,0.8795744776725769,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,9
0,23,34,11,0,26,6.855346151857233e-12,0.82894366979599,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,0
0,23,34,11,1,39,0.7678635716438293,0.8379324078559875,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,1
0,23,34,11,2,66,0.8108386993408203,0.8853839635848999,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,2
0,23,34,11,3,20,0.8473831415176392,0.8871037364006042,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,3
0,23,34,11,4,28,0.6746532320976257,0.8563703298568726,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,4
0,23,34,11,5,30,0.873680591583252,0.9004133939743042,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,5
0,23,34,11,6,8,0.8469631671905518,0.8808606863021851,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,6
0,23,34,11,7,25,0.8664072751998901,0.8940724730491638,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,7
0,23,34,11,8,36,0.8899679780006409,0.9025399088859558,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,8
0,23,34,11,9,11,0.8874978423118591,0.9051395058631896,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,9
0,23,35,12,0,36,7.110598568282889e-12,0.7670008540153503,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,0
0,23,35,12,1,39,0.7878773808479309,0.8502097129821777,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,1
0,23,35,12,2,30,0.854361355304718,0.9020591974258424,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,2
0,23,35,12,3,11,0.8693934082984924,0.9027300477027892,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,3
0,23,35,12,4,25,0.8142334818840027,0.8804203271865845,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,4
0,23,35,12,5,8,0.8515881299972534,0.8828027844429016,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,5
0,23,35,12,6,20,0.8471124172210693,0.8856140375137329,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,6
0,23,35,12,7,26,0.8754644393920898,0.9045816659927368,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,7
0,23,35,12,8,28,0.7426617741584778,0.8681557774543762,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,8
0,23,35,12,9,66,0.8658261895179749,0.9029795527458192,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,9
0,23,36,13,0,8,7.29358240469935e-12,0.8131234645843506,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,0
0,23,36,13,1,28,0.4102485775947571,0.8460549712181091,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,1
0,23,36,13,2,66,0.8359206914901733,0.8962910771369934,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,2
0,23,36,13,3,11,0.8644639253616333,0.9109342098236084,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,3
0,23,36,13,4,30,0.8688080310821533,0.910609245300293,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,4
0,23,36,13,5,26,0.8133382201194763,0.8928827047348022,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,5
0,23,36,13,6,39,0.8292844295501709,0.8591963648796082,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,6
0,23,36,13,7,20,0.8490029573440552,0.8904274702072144,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,7
0,23,36,13,8,25,0.8669289350509644,0.8889326453208923,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,8
0,23,36,13,9,36,0.8864449858665466,0.9049555659294128,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,9
0,23,37,14,0,36,7.110598568282889e-12,0.7933714985847473,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,0
0,23,37,14,1,8,0.8220750093460083,0.8722490072250366,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,1
0,23,37,14,2,39,0.8067674040794373,0.8594446182250977,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,2
0,23,37,14,3,28,0.6044401526451111,0.8661026954650879,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,3
0,23,37,14,4,30,0.8631577491760254,0.9084230661392212,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,4
0,23,37,14,5,25,0.8283547163009644,0.8945871591567993,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,5
0,23,37,14,6,26,0.8753103613853455,0.8987821340560913,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,6
0,23,37,14,7,66,0.8565070033073425,0.9026051759719848,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,7
0,23,37,14,8,11,0.886930525302887,0.9039906859397888,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,8
0,23,37,14,9,20,0.853218138217926,0.8890122175216675,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,9
0,23,38,15,0,26,6.855346151857233e-12,0.8079254031181335,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,0
0,23,38,15,1,28,0.6582236886024475,0.8534313440322876,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,1
0,23,38,15,2,36,0.8426042199134827,0.8948965668678284,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,2
0,23,38,15,3,30,0.8809328079223633,0.9096129536628724,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,3
0,23,38,15,4,20,0.8423411846160889,0.8891978859901428,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,4
0,23,38,15,5,66,0.8528556823730469,0.9007282257080078,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,5
0,23,38,15,6,8,0.8561620116233826,0.8831251859664917,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,6
0,23,38,15,7,25,0.8633059859275818,0.8934674859046936,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,7
0,23,38,15,8,11,0.8865530490875244,0.8992435336112976,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,8
0,23,38,15,9,39,0.8331761360168457,0.8597880005836487,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,9
0,23,39,16,0,11,6.770994355476123e-12,0.8483461737632751,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,0
0,23,39,16,1,8,0.8433547019958496,0.8727962374687195,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,1
0,23,39,16,2,28,0.5867030620574951,0.8595151305198669,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,2
0,23,39,16,3,20,0.8404014706611633,0.8818819522857666,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,3
0,23,39,16,4,30,0.8750749230384827,0.9113444089889526,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,4
0,23,39,16,5,36,0.8872272968292236,0.9042002558708192,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,5
0,23,39,16,6,25,0.8599211573600769,0.89081871509552,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,6
0,23,39,16,7,39,0.8343841433525085,0.8625041246414185,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,7
0,23,39,16,8,26,0.8771143555641174,0.9024921655654908,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,8
0,23,39,16,9,66,0.8658261895179749,0.9035319685935974,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,9
0,23,40,17,0,30,6.945523149670674e-12,0.8382483720779419,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,0
0,23,40,17,1,8,0.8386403918266296,0.8815624713897705,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,1
0,23,40,17,2,66,0.8420436978340149,0.895870566368103,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,2
0,23,40,17,3,26,0.7835817337036133,0.8914937376976013,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,3
0,23,40,17,4,25,0.8573351502418518,0.8902842402458191,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,4
0,23,40,17,5,11,0.8855469226837158,0.9054943323135376,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,5
0,23,40,17,6,20,0.8513771891593933,0.8876690864562988,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,6
0,23,40,17,7,28,0.7213283777236938,0.8624492287635803,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,7
0,23,40,17,8,39,0.8302249908447266,0.8571895360946655,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,8
0,23,40,17,9,36,0.8864449858665466,0.908756673336029,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,9
0,23,41,18,0,30,6.945523149670674e-12,0.8660169839859009,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,0
0,23,41,18,1,28,0.6779542565345764,0.8347260355949402,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,1
0,23,41,18,2,20,0.8266042470932007,0.8722657561302185,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,2
0,23,41,18,3,25,0.863239049911499,0.891083836555481,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,3
0,23,41,18,4,11,0.8824537992477417,0.8983222246170044,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,4
0,23,41,18,5,39,0.8290975689888,0.8582118153572083,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,5
0,23,41,18,6,66,0.8635870814323425,0.9061521887779236,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,6
0,23,41,18,7,26,0.8789446949958801,0.9022477269172668,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,7
0,23,41,18,8,36,0.8853471875190735,0.9028696417808532,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,8
0,23,41,18,9,8,0.8542312383651733,0.8826481103897095,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,9
0,23,42,19,0,26,6.855346151857233e-12,0.816798985004425,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,0
0,23,42,19,1,36,0.7830636501312256,0.8711219429969788,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,1
0,23,42,19,2,28,0.6706213355064392,0.8611634969711304,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,2
0,23,42,19,3,8,0.8350440263748169,0.8791242837905884,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,3
0,23,42,19,4,25,0.8523215651512146,0.8931664228439331,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,4
0,23,42,19,5,20,0.8474866151809692,0.8889897465705872,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,5
0,23,42,19,6,11,0.8842744827270508,0.898421049118042,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,6
0,23,42,19,7,39,0.8325642347335815,0.8663125038146973,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,7
0,23,42,19,8,30,0.881598711013794,0.9086954593658448,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,8
0,23,42,19,9,66,0.8658261895179749,0.9034416675567628,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,9
