subset_index,experiment_seed,perm_gen_seed,permutation_index,image_index,image_id,initial_dice,final_dice,iterations_used,reached_cutoff,commit_type,protocol,dice_cutoff,prompt_limit,context_size
0,23,24,1,3,163,0.3132140040397644,0.9001913070678711,20,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,3
0,23,24,1,4,101,0.5021603107452393,0.9028257131576538,9,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,4
0,23,24,1,5,54,0.0555781759321689,0.8835562467575073,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,5
0,23,24,1,6,158,0.0058339587412774,0.9058682918548584,11,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,6
0,23,24,1,7,175,0.2835315763950348,0.8648788928985596,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,7
0,23,24,1,8,53,0.0029117127414792,0.8723124265670776,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,8
0,23,24,1,9,146,2.511797367321656e-11,0.8635206818580627,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,9
0,23,25,2,0,101,3.9791430567204245e-11,0.9121927618980408,10,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,0
0,23,25,2,1,163,7.307658034250153e-09,0.9028046131134032,20,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,1
0,23,25,2,2,183,0.8540511131286621,0.916753113269806,2,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,2
0,23,25,2,3,54,0.1501649022102356,0.8828520774841309,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,3
0,23,25,2,4,205,0.0127898259088397,0.9119665026664734,4,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,4
0,23,25,2,5,158,0.0057282238267362,0.9017865061759948,8,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,5
0,23,25,2,6,53,0.0027040243148803,0.8699009418487549,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,6
0,23,25,2,7,175,0.2942398190498352,0.84587162733078,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,7
0,23,25,2,8,146,2.4205967091850408e-11,0.8821987509727478,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,8
0,23,25,2,9,9,0.0341937504708766,0.9055708646774292,18,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,9
0,23,26,3,0,54,9.242770437900559e-11,0.8831763863563538,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,0
0,23,26,3,1,175,0.299290657043457,0.8919012546539307,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,1
0,23,26,3,2,205,0.0066735567525029,0.9217223525047302,4,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,2
0,23,26,3,3,146,3.8150278075521626e-11,0.8937799334526062,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,3
0,23,26,3,4,183,0.0076852799393236,0.9311991333961488,3,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,4
0,23,26,3,5,53,5.0690389385987787e-11,0.8572210073471069,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,5
0,23,26,3,6,163,0.3619947731494903,0.8900169134140015,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,6
0,23,26,3,7,101,0.504912793636322,0.909210443496704,12,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,7
0,23,26,3,8,158,0.0339178256690502,0.9074260592460632,7,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,8
0,23,26,3,9,9,0.0341937504708766,0.9074934720993042,16,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,9
0,23,27,4,0,146,1.3136930432366967e-10,0.8947631120681763,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,0
0,23,27,4,1,183,2.5786307117359183e-11,0.9189465045928956,2,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,1
0,23,27,4,2,158,2.745532794168337e-11,0.9045287370681764,12,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,2
0,23,27,4,3,205,0.0272586215287446,0.912858545780182,4,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,3
0,23,27,4,4,175,0.3677704632282257,0.8951478600502014,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,4
0,23,27,4,5,163,0.4033993184566498,0.9003421068191528,16,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,5
0,23,27,4,6,54,0.0847177281975746,0.8815067410469055,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,6
0,23,27,4,7,101,0.4766441583633423,0.903897762298584,5,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,7
0,23,27,4,8,9,0.0294470768421888,0.9034059643745422,16,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,8
0,23,27,4,9,53,2.154300318579772e-06,0.8793482184410095,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,9
0,23,28,5,0,175,1.6823110959851562e-10,0.8986496925354004,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,0
0,23,28,5,1,205,2.564704698615472e-11,0.9208171367645264,6,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,1
0,23,28,5,2,101,0.1192875653505325,0.9166916608810424,9,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,2
0,23,28,5,3,9,0.0787038952112197,0.9008606672286988,17,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,3
0,23,28,5,4,158,0.1422494202852249,0.9081778526306152,14,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,4
0,23,28,5,5,163,0.3144699335098266,0.9028046131134032,19,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,5
0,23,28,5,6,53,1.872842062766722e-06,0.8662127256393433,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,6
0,23,28,5,7,54,0.0558790154755115,0.8787776827812195,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,7
0,23,28,5,8,183,0.3120525479316711,0.9270102381706238,1,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,8
0,23,28,5,9,146,2.511797367321656e-11,0.9064577221870422,20,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,9
0,23,29,6,0,101,3.9791430567204245e-11,0.906506359577179,8,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,0
0,23,29,6,1,146,5.551814910575992e-11,0.8850448131561279,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,1
0,23,29,6,2,53,5.255522059210982e-11,0.8662127256393433,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,2
0,23,29,6,3,163,0.0460337959229946,0.9003421068191528,20,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,3
0,23,29,6,4,183,0.8500152230262756,0.9030508399009703,1,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,4
0,23,29,6,5,205,0.0228487383574247,0.9128258228302002,4,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,5
0,23,29,6,6,175,0.0811932161450386,0.8774474859237671,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,6
0,23,29,6,7,54,0.0674340650439262,0.8726608157157898,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,7
0,23,29,6,8,9,0.0100856339558959,0.8767275214195251,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,8
0,23,29,6,9,158,0.0188503880053758,0.905203640460968,11,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,9
0,23,30,7,0,53,1.3284438826755007e-10,0.8800045251846313,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,0
0,23,30,7,1,163,0.1253643631935119,0.8910902142524719,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,1
0,23,30,7,2,205,0.0073101269081234,0.9089112877845764,5,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,2
0,23,30,7,3,101,0.3698523938655853,0.902778685092926,8,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,3
0,23,30,7,4,158,0.226501852273941,0.9045684933662416,11,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,4
0,23,30,7,5,183,0.5249844789505005,0.917968451976776,1,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,5
0,23,30,7,6,146,2.1686269099929767e-11,0.8561056852340698,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,6
0,23,30,7,7,175,0.3003894090652466,0.8798792362213135,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,7
0,23,30,7,8,9,0.0476407893002033,0.9036698937416076,13,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,8
0,23,30,7,9,54,0.0528060533106327,0.8768870830535889,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,9
0,23,31,8,0,53,1.3284438826755007e-10,0.8732820749282837,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,0
0,23,31,8,1,175,0.0114515097811818,0.8871028423309326,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,1
0,23,31,8,2,9,0.0491189658641815,0.9035192131996156,17,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,2
0,23,31,8,3,158,0.2789149582386017,0.9031501412391664,12,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,3
0,23,31,8,4,54,3.4819831046251075e-11,0.8787664175033569,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,4
0,23,31,8,5,163,0.4052304029464721,0.9001913070678711,19,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,5
0,23,31,8,6,205,0.4206885099411011,0.9075771570205688,4,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,6
0,23,31,8,7,183,0.0001286553451791,0.9149104356765748,2,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,7
0,23,31,8,8,101,0.5012428164482117,0.9046590924263,5,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,8
0,23,31,8,9,146,2.511797367321656e-11,0.8914629220962524,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,9
0,23,32,9,0,205,3.226759484609154e-11,0.90462327003479,5,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,0
0,23,32,9,1,158,0.0396398715674877,0.9086947441101074,9,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,1
0,23,32,9,2,53,1.4675383681606036e-06,0.8726598024368286,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,2
0,23,32,9,3,183,0.0077686300501227,0.9288055896759032,3,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,3
0,23,32,9,4,9,0.290476530790329,0.907718539237976,16,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,4
0,23,32,9,5,175,0.3733218014240265,0.8652032017707825,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,5
0,23,32,9,6,163,0.247059941291809,0.90102881193161,12,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,6
0,23,32,9,7,54,0.0509595274925231,0.8901501297950745,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,7
0,23,32,9,8,146,2.589859923740612e-11,0.6600082516670227,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,8
0,23,32,9,9,101,0.4874289631843567,0.9061563014984132,7,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,9
0,23,33,10,0,183,3.7621888243633e-11,0.9161090850830078,3,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,0
0,23,33,10,1,163,0.2018723487854004,0.8977278470993042,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,1
0,23,33,10,2,146,3.020041508539073e-11,0.8523106575012207,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,2
0,23,33,10,3,158,0.0327318049967289,0.91037517786026,6,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,3
0,23,33,10,4,9,0.0402603633701801,0.8939902186393738,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,4
0,23,33,10,5,101,0.6940786242485046,0.9078104496002196,8,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,5
0,23,33,10,6,205,0.0064593511633574,0.9233148097991944,4,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,6
0,23,33,10,7,175,0.3478083908557892,0.8906226754188538,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,7
0,23,33,10,8,54,0.0778544917702674,0.8951559066772461,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,8
0,23,33,10,9,53,2.154300318579772e-06,0.8726598024368286,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,9
0,23,34,11,0,205,3.226759484609154e-11,0.9181624054908752,6,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,0
0,23,34,11,1,175,0.1045095100998878,0.8811150789260864,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,1
0,23,34,11,2,146,4.253124241682116e-11,0.8993638753890991,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,2
0,23,34,11,3,54,3.714811444566202e-11,0.8801841735839844,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,3
0,23,34,11,4,183,0.0076852799393236,0.9182265400886536,2,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,4
0,23,34,11,5,158,0.0238322541117668,0.9015651345252992,13,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,5
0,23,34,11,6,53,0.0159409381449222,0.8766207098960876,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,6
0,23,34,11,7,101,0.4702963829040527,0.9004008173942566,8,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,7
0,23,34,11,8,163,0.3043860197067261,0.9001913070678711,16,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,8
0,23,34,11,9,9,0.0341937504708766,0.9061627388000488,17,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,9
0,23,35,12,0,163,1.3493554884558279e-10,0.9028046131134032,18,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,0
0,23,35,12,1,175,0.0689162164926529,0.8843145966529846,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,1
0,23,35,12,2,158,0.0084276068955659,0.9217493534088136,7,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,2
0,23,35,12,3,9,0.0267435181885957,0.900446355342865,11,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,3
0,23,35,12,4,101,0.208074152469635,0.9048994779586792,12,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,4
0,23,35,12,5,53,4.399935624177509e-11,0.8733636736869812,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,5
0,23,35,12,6,54,0.0589907504618167,0.8874550461769104,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,6
0,23,35,12,7,205,0.0874675437808036,0.91203635931015,4,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,7
0,23,35,12,8,183,0.3120525479316711,0.9258331060409546,1,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,8
0,23,35,12,9,146,2.511797367321656e-11,0.8914815187454224,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,9
0,23,36,13,0,53,1.3284438826755007e-10,0.8684489130973816,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,0
0,23,36,13,1,183,2.149995026456964e-08,0.9029192924499512,1,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,1
0,23,36,13,2,146,3.3656289560868296e-11,0.8513521552085876,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,2
0,23,36,13,3,9,0.2298372983932495,0.8997687697410583,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,3
0,23,36,13,4,158,0.0410485416650772,0.900859832763672,14,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,4
0,23,36,13,5,205,0.0438246615231037,0.924240231513977,4,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,5
0,23,36,13,6,175,0.4469776451587677,0.8729283809661865,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,6
0,23,36,13,7,54,0.0078796725720167,0.8750232458114624,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,7
0,23,36,13,8,101,0.4865050911903381,0.9026809930801392,5,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,8
0,23,36,13,9,163,0.3708244562149048,0.9003421068191528,12,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,9
0,23,37,14,0,163,1.3493554884558279e-10,0.8956460952758789,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,0
0,23,37,14,1,53,1.7230124285561033e-05,0.8630093336105347,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,1
0,23,37,14,2,175,0.0694440156221389,0.8971129655838013,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,2
0,23,37,14,3,183,0.1230930536985397,0.907496213912964,1,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,3
0,23,37,14,4,158,0.0576155148446559,0.9028847217559814,11,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,4
0,23,37,14,5,101,0.5798243284225464,0.90427428483963,7,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,5
0,23,37,14,6,205,0.0067319171503186,0.906772792339325,5,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,6
0,23,37,14,7,146,2.2216234060734582e-11,0.8932269811630249,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,7
0,23,37,14,8,9,0.0476407893002033,0.902429223060608,18,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,8
0,23,37,14,9,54,0.0528060533106327,0.8908742666244507,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,9
0,23,38,15,0,205,3.226759484609154e-11,0.9160431623458862,6,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,0
0,23,38,15,1,183,2.1150471998798714e-11,0.9339911937713624,5,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,1
0,23,38,15,2,163,0.1057900935411453,0.902234435081482,14,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,2
0,23,38,15,3,158,0.0223017800599336,0.9080650806427002,7,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,3
0,23,38,15,4,54,0.0766165405511856,0.8905038237571716,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,4
0,23,38,15,5,146,1.9007025120476584e-11,0.8857950568199158,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,5
0,23,38,15,6,53,0.0053206114098429,0.8540042638778687,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,6
0,23,38,15,7,101,0.4806873500347137,0.9017080068588256,7,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,7
0,23,38,15,8,9,0.1009741052985191,0.8960945010185242,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,8
0,23,38,15,9,175,0.3262890875339508,0.890221118927002,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,9
0,23,39,16,0,9,6.692883053327492e-11,0.8989812135696411,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,0
0,23,39,16,1,53,0.0504810363054275,0.8723495006561279,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,1
0,23,39,16,2,183,0.3852114677429199,0.9126763343811036,1,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,2
0,23,39,16,3,54,0.0021993094123899,0.8838505148887634,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,3
0,23,39,16,4,158,0.227729931473732,0.9008586406707764,13,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,4
0,23,39,16,5,163,0.2862055599689483,0.9001913070678711,15,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,5
0,23,39,16,6,101,0.6616050601005554,0.907322883605957,8,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,6
0,23,39,16,7,175,0.2784202098846435,0.8986496925354004,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,7
0,23,39,16,8,205,0.0100572882220149,0.911982238292694,4,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,8
0,23,39,16,9,146,2.511797367321656e-11,0.8741205930709839,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,9
0,23,40,17,0,158,7.287140335598963e-11,0.9000862240791321,15,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,0
0,23,40,17,1,53,5.3397113120023925e-11,0.8705054521560669,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,1
0,23,40,17,2,146,3.919704491539555e-11,0.8792039752006531,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,2
0,23,40,17,3,205,1.976642287349062e-11,0.911402940750122,4,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,3
0,23,40,17,4,101,0.5026658773422241,0.915290355682373,9,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,4
0,23,40,17,5,9,0.1066741868853569,0.9018622040748596,16,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,5
0,23,40,17,6,54,0.0134758614003658,0.8844897747039795,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,6
0,23,40,17,7,183,0.3420556187629699,0.9197273254394532,1,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,7
0,23,40,17,8,175,0.399389386177063,0.8989880084991455,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,8
0,23,40,17,9,163,0.3708244562149048,0.9001913070678711,17,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,9
0,23,41,18,0,158,7.287140335598963e-11,0.9036012887954712,6,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,0
0,23,41,18,1,183,0.0085250427946448,0.9055466055870056,2,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,1
0,23,41,18,2,54,0.0401328355073928,0.8694877624511719,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,2
0,23,41,18,3,101,0.6712195873260498,0.9006211757659912,6,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,3
0,23,41,18,4,9,0.0655592903494834,0.9062212705612184,16,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,4
0,23,41,18,5,175,0.3612211644649505,0.8840683698654175,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,5
0,23,41,18,6,146,1.915263780905008e-11,0.8628514409065247,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,6
0,23,41,18,7,205,0.0097743850201368,0.9195222854614258,4,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,7
0,23,41,18,8,163,0.3948342800140381,0.9003421068191528,16,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,8
0,23,41,18,9,53,2.154300318579772e-06,0.8744907975196838,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,9
0,23,42,19,0,205,3.226759484609154e-11,0.9091822504997252,6,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,0
0,23,42,19,1,163,2.30888520108552e-11,0.8917956352233887,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,1
0,23,42,19,2,183,0.0042098928242921,0.9197791814804076,3,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,2
0,23,42,19,3,53,2.9737472900803745e-11,0.8605150580406189,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,3
0,23,42,19,4,101,0.5366211533546448,0.9049558639526368,7,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,4
0,23,42,19,5,54,0.065860591828823,0.8886839747428894,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,5
0,23,42,19,6,9,0.1579384505748748,0.9073559641838074,20,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,6
0,23,42,19,7,175,0.1622581034898758,0.8986496925354004,20,False,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.9,20,7
