subset_index,experiment_seed,perm_gen_seed,permutation_index,image_index,image_id,initial_dice,final_dice,iterations_used,reached_cutoff,commit_type,protocol,dice_cutoff,prompt_limit,context_size
0,23,30,7,2,161,0.9614383578300476,0.9732895493507384,2,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,2
0,23,30,7,3,70,0.9787324666976928,0.9787324666976928,0,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,3
0,23,30,7,4,123,0.9816412925720216,0.9816412925720216,0,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,4
0,23,30,7,5,107,0.9680166840553284,0.9743174910545348,2,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,5
0,23,30,7,6,108,0.9651402235031128,0.9752624034881592,3,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,6
0,23,30,7,7,131,0.9623539447784424,0.9725518226623536,4,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,7
0,23,30,7,8,6,0.9558473229408264,0.9706133604049684,2,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,8
0,23,30,7,9,162,0.947175920009613,0.971227765083313,8,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,9
0,23,31,8,0,35,4.562043885020239e-12,0.972259521484375,4,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,0
0,23,31,8,1,131,0.6988720893859863,0.9700143337249756,6,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,1
0,23,31,8,2,6,0.968278169631958,0.9731464982032776,3,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,2
0,23,31,8,3,123,0.9737138152122498,0.9737138152122498,0,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,3
0,23,31,8,4,162,0.9445841908454896,0.970706343650818,9,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,4
0,23,31,8,5,129,0.968760907649994,0.9747741222381592,2,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,5
0,23,31,8,6,161,0.9632664322853088,0.9753008484840392,2,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,6
0,23,31,8,7,107,0.9692465662956238,0.9734950065612792,2,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,7
0,23,31,8,8,70,0.9785065054893494,0.9785065054893494,0,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,8
0,23,31,8,9,108,0.9616268873214722,0.9728227853775024,4,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,9
0,23,32,9,0,161,4.56829582842766e-12,0.9712566137313844,5,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,0
0,23,32,9,1,123,0.9726701378822328,0.9726701378822328,0,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,1
0,23,32,9,2,35,0.957285225391388,0.970540463924408,3,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,2
0,23,32,9,3,107,0.9689729809761048,0.9755926728248596,2,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,3
0,23,32,9,4,6,0.9636262059211732,0.9708698391914368,2,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,4
0,23,32,9,5,131,0.9603000283241272,0.9712125062942504,4,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,5
0,23,32,9,6,129,0.9752322435379028,0.9752322435379028,0,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,6
0,23,32,9,7,162,0.9487745761871338,0.9703969359397888,8,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,7
0,23,32,9,8,108,0.9647904634475708,0.9731497168540956,5,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,8
0,23,32,9,9,70,0.9785173535346984,0.9785173535346984,0,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,9
0,23,33,10,0,107,4.585054558248203e-12,0.9750340580940248,4,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,0
0,23,33,10,1,129,0.9321834444999696,0.9733861684799194,3,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,1
0,23,33,10,2,108,0.9552116990089417,0.9772820472717284,6,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,2
0,23,33,10,3,123,0.976374328136444,0.976374328136444,0,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,3
0,23,33,10,4,6,0.9529430270195008,0.9740954041481018,4,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,4
0,23,33,10,5,70,0.9705052375793456,0.9705052375793456,0,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,5
0,23,33,10,6,161,0.9611576199531556,0.9727800488471984,2,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,6
0,23,33,10,7,131,0.9626925587654114,0.9702355861663818,3,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,7
0,23,33,10,8,162,0.9475018978118896,0.9730823040008544,7,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,8
0,23,33,10,9,35,0.9629629850387572,0.9703291654586792,4,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,9
0,23,34,11,0,161,4.56829582842766e-12,0.9712566137313844,5,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,0
0,23,34,11,1,131,0.926281750202179,0.9715608954429626,6,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,1
0,23,34,11,2,108,0.9537810683250428,0.9776378273963928,4,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,2
0,23,34,11,3,162,0.9497057795524596,0.9720916748046876,8,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,3
0,23,34,11,4,107,0.9708685874938964,0.9708685874938964,0,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,4
0,23,34,11,5,123,0.9689337611198424,0.973684310913086,2,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,5
0,23,34,11,6,35,0.9649494290351868,0.9716542959213256,3,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,6
0,23,34,11,7,70,0.9777310490608216,0.9777310490608216,0,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,7
0,23,34,11,8,129,0.9712565541267396,0.9712565541267396,0,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,8
0,23,34,11,9,6,0.956001877784729,0.9700751900672911,3,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,9
0,23,35,12,0,129,6.293261051171228e-12,0.9729464650154114,5,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,0
0,23,35,12,1,131,0.9570677876472472,0.9772680997848512,5,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,1
0,23,35,12,2,123,0.9719006419181824,0.9719006419181824,0,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,2
0,23,35,12,3,6,0.9639977812767028,0.9712592959403992,2,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,3
0,23,35,12,4,70,0.9630929231643676,0.971239984035492,2,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,4
0,23,35,12,5,35,0.9506319761276244,0.9741697311401368,5,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,5
0,23,35,12,6,162,0.9433357119560242,0.9703282713890076,7,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,6
0,23,35,12,7,161,0.9657835364341736,0.9766747951507568,2,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,7
0,23,35,12,8,107,0.9680923819541932,0.9736844301223756,2,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,8
0,23,35,12,9,108,0.9616268873214722,0.9714042544364928,3,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,9
0,23,36,13,0,35,4.562043885020239e-12,0.9719290137290956,4,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,0
0,23,36,13,1,107,0.9659349322319032,0.971556544303894,2,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,1
0,23,36,13,2,108,0.9686087965965272,0.9741640090942384,2,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,2
0,23,36,13,3,6,0.951507568359375,0.970653474330902,3,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,3
0,23,36,13,4,123,0.9752513766288756,0.9752513766288756,0,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,4
0,23,36,13,5,161,0.9623399376869202,0.9738196730613708,2,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,5
0,23,36,13,6,131,0.9581639170646667,0.9709405303001404,5,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,6
0,23,36,13,7,162,0.9491674900054932,0.9712143540382384,8,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,7
0,23,36,13,8,70,0.9787647128105164,0.9787647128105164,0,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,8
0,23,36,13,9,129,0.9725021123886108,0.9725021123886108,0,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,9
0,23,37,14,0,129,6.293261051171228e-12,0.9717450737953186,3,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,0
0,23,37,14,1,35,0.945550501346588,0.972396194934845,3,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,1
0,23,37,14,2,131,0.9599341750144958,0.9742351770401,4,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,2
0,23,37,14,3,107,0.9672912359237672,0.9718673825263976,2,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,3
0,23,37,14,4,123,0.9742467999458312,0.9742467999458312,0,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,4
0,23,37,14,5,70,0.977742314338684,0.977742314338684,0,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,5
0,23,37,14,6,161,0.9596999287605286,0.9746844172477722,4,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,6
0,23,37,14,7,108,0.963737964630127,0.9713853597640992,5,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,7
0,23,37,14,8,6,0.9558473229408264,0.9706133604049684,2,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,8
0,23,37,14,9,162,0.947175920009613,0.970070779323578,10,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,9
0,23,38,15,0,161,4.56829582842766e-12,0.9712566137313844,5,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,0
0,23,38,15,1,107,0.9696639776229858,0.97054922580719,1,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,1
0,23,38,15,2,129,0.9525522589683532,0.970919668674469,3,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,2
0,23,38,15,3,123,0.9758681654930116,0.9758681654930116,0,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,3
0,23,38,15,4,162,0.9495553374290466,0.9717671275138856,6,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,4
0,23,38,15,5,108,0.9555982947349548,0.9769409894943236,5,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,5
0,23,38,15,6,35,0.9646393060684204,0.9714019894599916,3,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,6
0,23,38,15,7,70,0.9784847497940063,0.9784847497940063,0,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,7
0,23,38,15,8,6,0.9552742838859558,0.9742555022239684,3,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,8
0,23,38,15,9,131,0.9603276252746582,0.9718095064163208,5,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,9
0,23,39,16,0,6,3.906246853757622e-12,0.9716432094573976,4,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,0
0,23,39,16,1,35,0.9621140956878662,0.9745438098907472,4,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,1
0,23,39,16,2,107,0.9489456415176392,0.9738313555717468,2,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,2
0,23,39,16,3,162,0.9489061236381532,0.9716487526893616,8,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,3
0,23,39,16,4,123,0.971653401851654,0.971653401851654,0,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,4
0,23,39,16,5,129,0.9665200114250184,0.9758924841880798,3,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,5
0,23,39,16,6,70,0.9797961711883544,0.9797961711883544,0,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,6
0,23,39,16,7,131,0.9600188136100768,0.9730781316757202,6,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,7
0,23,39,16,8,161,0.9611497521400452,0.9746995568275452,3,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,8
0,23,39,16,9,108,0.9616268873214722,0.9741823077201844,4,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,9
0,23,40,17,0,123,5.675369028901312e-12,0.9710617661476136,2,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,0
0,23,40,17,1,35,0.943531095981598,0.9739090204238892,4,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,1
0,23,40,17,2,108,0.9696717858314514,0.9779497981071472,5,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,2
0,23,40,17,3,161,0.9618701934814452,0.9718013405799866,2,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,3
0,23,40,17,4,70,0.9751380085945128,0.9751380085945128,0,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,4
0,23,40,17,5,6,0.944743275642395,0.975073516368866,3,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,5
0,23,40,17,6,162,0.9523781538009644,0.9724135994911194,11,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,6
0,23,40,17,7,107,0.9685802459716796,0.9753198623657228,2,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,7
0,23,40,17,8,131,0.9579744935035706,0.9701222777366638,6,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,8
0,23,40,17,9,129,0.9725021123886108,0.9725021123886108,0,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,9
0,23,41,18,0,123,5.675369028901312e-12,0.9710118770599364,2,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,0
0,23,41,18,1,107,0.9650237560272216,0.9716340899467468,2,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,1
0,23,41,18,2,162,0.95173579454422,0.9722748398780824,5,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,2
0,23,41,18,3,70,0.9683014154434204,0.9707828164100648,1,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,3
0,23,41,18,4,6,0.9588533043861388,0.9742445349693298,4,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,4
0,23,41,18,5,131,0.9563908576965332,0.9703571200370787,8,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,5
0,23,41,18,6,108,0.9509410858154296,0.97800874710083,5,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,6
0,23,41,18,7,161,0.9498203992843628,0.9725193977355956,5,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,7
0,23,41,18,8,129,0.972826600074768,0.972826600074768,0,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,8
0,23,41,18,9,35,0.9629629850387572,0.972100555896759,6,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,9
0,23,42,19,0,161,4.56829582842766e-12,0.9712566137313844,5,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,0
0,23,42,19,1,129,0.9484086632728576,0.970009446144104,4,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,1
0,23,42,19,2,107,0.9689444303512572,0.97469562292099,2,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,2
0,23,42,19,3,35,0.9671669602394104,0.9703291654586792,4,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,3
0,23,42,19,4,70,0.9780563116073608,0.9780563116073608,0,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,4
0,23,42,19,5,162,0.9501511454582214,0.972697913646698,7,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,5
0,23,42,19,6,6,0.9665319919586182,0.9700607657432556,2,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,6
0,23,42,19,7,131,0.9585872292518616,0.9717894196510316,5,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,7
0,23,42,19,8,123,0.9730589985847472,0.9730589985847472,0,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,8
0,23,42,19,9,108,0.9616268873214722,0.9724779725074768,4,True,ground_truth,"1_init_pos,0_init_neg,1_corrections",0.97,20,9
